,sync,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,Tilt_(degrees),Tilt_Cosine
6493,74,18,14,19,216,822,-307,1027,2022,4,78.3208906202894,0.20243024735150303
6494,78,18,18,20,220,821,-311,982,1997,4,78.58274758094606,0.19795250235395181
6495,82,18,18,20,220,821,-311,982,1997,4,78.84458360082492,0.19347098124390597
6496,86,18,18,20,221,821,-313,982,1997,4,79.10665159634523,0.18898144391290847
6497,90,18,18,20,221,821,-313,885,2027,4,79.36869845843998,0.18448831542205113
6498,94,18,18,20,220,820,-312,830,2037,4,79.63032606697054,0.17999852572262587
6499,98,18,18,23,220,820,-312,830,1977,4,79.89193184939796,0.17550535794840633
6500,102,18,18,23,213,819,-310,810,2017,5,80.15299018625775,0.17101794534545278
6501,106,18,18,23,213,819,-310,810,2017,5,80.41402640608636,0.16652736302053206
6502,110,20,19,24,203,816,-307,765,2007,4,80.67384583390638,0.16205428050832857
6503,114,20,19,24,203,816,-307,745,1997,4,80.93364327563944,0.1575782445268916
6504,118,22,22,23,190,812,-302,745,1997,4,81.19169597697814,0.15312906112905106
6505,122,22,22,23,190,812,-302,695,2057,5,81.44972695063281,0.14867714654309458
6506,126,22,22,23,179,808,-295,695,2057,5,81.70575300601936,0.14425684308048534
6507,130,23,23,25,179,808,-295,637,2042,5,81.96175709944758,0.13983403872078887
6508,134,23,23,25,175,803,-286,650,2057,5,82.21522374407849,0.13545232152810802
6509,138,20,24,24,175,803,-286,552,2067,5,82.46866710340693,0.13106835640328135
6510,142,20,24,24,181,795,-275,552,2067,5,82.71849904273569,0.1267443498146856
6511,146,20,24,24,181,795,-275,557,2090,5,82.96830479153081,0.12241838711248995
6512,150,20,27,23,195,786,-263,547,2090,5,83.21409159372244,0.11815975011664591
6513,154,20,27,23,195,786,-263,527,2105,5,83.4598476600566,0.11389947166514641
6514,158,21,28,25,214,777,-249,442,2067,5,83.70131232272543,0.10971154503026062
6515,162,21,28,25,214,777,-249,447,2155,5,83.94273985367072,0.10552231428888033
6516,166,21,28,25,233,766,-232,447,2155,5,84.178930923425,0.10142213260869848
6517,170,22,26,28,233,766,-232,437,2155,5,84.41507721722516,0.0973210051966943
6518,174,22,26,28,248,754,-213,412,2150,5,84.64543917187552,0.0933187402903693
6519,178,21,25,29,248,754,-213,387,2170,5,84.87574836167964,0.08931588412651542
6520,182,21,25,29,262,739,-194,382,2150,5,85.09945306477556,0.08542643406679092
6521,186,20,25,27,262,739,-194,382,2150,5,85.32309707324924,0.08153673754395538
6522,190,20,25,27,279,722,-173,357,2155,5,85.53931660887729,0.07777498837241312
6523,194,20,25,27,279,722,-173,305,2175,5,85.755465797574,0.07401335601621328
6524,198,20,29,26,297,706,-152,305,2200,5,85.96443760927077,0.07037562912856844
6525,202,20,29,26,297,706,-152,300,2200,5,86.17332819786813,0.06673838052690349
6526,206,22,31,28,318,689,-128,300,2200,5,86.37434531866639,0.06323738832840547
6527,210,22,31,28,318,689,-128,300,2200,5,86.57526758075731,0.05973727038534579
6528,214,22,31,28,336,671,-99,205,2237,5,86.76734127609492,0.05639060938777157
6529,218,22,31,28,336,671,-99,230,2222,5,86.95930445468498,0.053045240836516475
6530,222,22,31,28,350,653,-70,255,2232,5,87.14238602802006,0.049854097942852664
6531,226,21,31,26,350,653,-70,235,2215,5,87.3253417671047,0.046664639847431445
6532,230,21,31,26,362,637,-39,235,2215,5,87.49963573759179,0.04362573889181321
6533,234,21,31,26,362,637,-39,260,2227,5,87.6737870433212,0.0405889221512099
6534,238,21,32,25,374,621,-6,205,2257,5,87.83895832410354,0.03770835041997004
6535,242,21,32,25,374,621,-6,205,2257,5,88.003968262343,0.0348302795662444
6536,246,21,32,25,386,607,29,150,2262,4,88.16020148525295,0.032105023813716535
6537,1,21,32,25,386,607,29,150,2262,4,88.31625220322437,0.02938271328611249
6538,5,21,32,25,394,592,66,135,2287,4,88.462931307706,0.026823691813525667
6539,9,21,35,26,394,592,66,160,2267,4,88.60940705456446,0.024268042759648348
6540,13,21,35,26,395,577,105,175,2317,4,88.74617812722978,0.021881573375603716
6541,17,22,38,27,395,577,105,175,2317,4,88.88272723214496,0.0194988526361219
6542,21,22,38,27,383,562,148,170,2277,4,89.00895428107066,0.017296148340416928
6543,25,22,38,27,383,562,148,165,2267,4,89.13494668451999,0.01509745496651503
6544,29,23,38,27,354,545,194,195,2282,4,89.24962405713788,0.013096156449671614
6545,33,23,38,27,354,545,194,240,2317,4,89.36406590256682,0.011098915941551643
6546,37,23,35,29,311,527,244,225,2312,5,89.46632737734258,0.009314209712928895
6547,41,23,35,29,311,527,244,225,2312,5,89.56836428560976,0.0075333931276180205
6548,45,23,34,30,253,507,295,190,2287,4,89.65754703104653,0.0059768962551640745
6549,49,23,34,30,253,507,295,210,2317,4,89.7465328980132,0.004423821045859316
6550,53,23,34,30,188,486,346,195,2252,4,89.82241695208018,0.003099403919603393
6551,57,22,33,28,188,486,346,205,2247,4,89.8981442953623,0.0017777164715197977
6552,61,22,33,28,120,464,397,205,2247,4,89.96053951926416,0.0006887152588140151
6553,65,21,33,28,120,464,397,205,2247,4,90.02282800895883,-0.0003984239074652368
6554,69,21,33,28,49,443,449,245,2247,4,90.0719447637982,-0.001255672677875073
6555,73,21,33,28,49,443,449,210,2190,5,90.12101470132211,-0.0021121034110430153
6556,77,20,33,29,-22,421,501,225,2222,5,90.15671500668533,-0.0027351894434880517
6557,81,20,33,29,-22,421,501,250,2165,5,90.1924361938243,-0.0033586388677123644
6558,85,19,33,28,-92,398,553,250,2165,5,90.21460399323736,-0.003745537512141325
6559,89,19,33,28,-92,398,553,305,2120,5,90.2368669834231,-0.004134096974100781
6560,93,19,33,28,-158,374,605,362,2150,5,90.24540301016093,-0.00428307742617282
6561,97,19,31,28,-158,374,605,387,2145,5,90.25411159873411,-0.004435069525769031
6562,101,19,31,28,-218,351,655,352,2125,5,90.24974056536685,-0.00435878133926282
6563,105,18,31,27,-218,351,655,352,2125,5,90.24561931083694,-0.004286852550485718
6564,109,18,31,27,-272,326,704,432,2067,5,90.22813990229524,-0.003981781928570102
6565,113,18,31,27,-272,326,704,407,2072,5,90.21098598789484,-0.003682391842075726
6566,117,19,33,29,-323,302,754,452,2037,5,90.18069375973721,-0.0031536958175284804
6567,121,19,33,29,-323,302,754,497,2027,5,90.15080546169243,-0.002632048797514488
6568,125,21,35,31,-369,277,804,497,2027,5,90.10762637697026,-0.0018784335354422959
6569,129,21,35,31,-369,277,804,522,1945,5,90.06492879285712,-0.0011332209721566088
6570,133,19,33,30,-408,250,855,562,1930,5,90.00838181365812,-0.00014629024510077655
6571,137,19,33,30,-408,250,855,577,1890,5,89.95238996672505,0.0008309517420059271
6572,141,19,33,30,-440,221,907,577,1890,5,89.88198932923946,0.002059673300979351
6573,145,18,32,28,-440,221,907,655,1885,6,89.81221271882943,0.0032775004819429283
6574,149,18,32,28,-464,190,959,650,1875,6,89.72760483594332,0.00475417457000206
6575,153,18,35,27,-464,190,959,685,1850,6,89.64368222277521,0.006218878309982264
6576,157,18,35,27,-484,159,1010,735,1722,6,89.54517193425075,0.007938163905603748
6577,161,18,35,27,-484,159,1010,750,1787,6,89.44740551810493,0.00964444361770505
6578,165,18,34,28,-497,128,1060,750,1787,6,89.33528709209585,0.011601168579708183
6579,169,18,34,28,-497,128,1060,815,1732,6,89.22396333083161,0.013543980875685162
6580,173,17,33,28,-505,96,1110,845,1702,6,89.09811432545501,0.01574022447256238
6581,177,17,33,28,-505,96,1110,885,1625,6,88.97310563974936,0.01792172814282732
6582,181,17,33,28,-506,63,1160,955,1640,6,88.83338952488722,0.0203597870235632
6583,185,17,31,30,-506,63,1160,945,1575,6,88.69455037822149,0.022782422831622795
6584,189,17,31,30,-499,30,1209,945,1575,6,88.5412106285644,0.02545792691629088
6585,193,17,28,31,-499,30,1209,1072,1570,6,88.38877252625439,0.028117518169330613
6586,197,17,28,31,-482,-5,1258,1082,1547,6,88.2213527947137,0.031038264226600085
6587,201,17,28,31,-482,-5,1258,1142,1502,6,88.05484286557667,0.03394287537882027
6588,205,16,27,32,-457,-40,1306,1207,1482,6,87.87352143591174,0.03710553252678996
6589,209,16,27,32,-457,-40,1306,1207,1482,6,87.69310377155138,0.04025205716984463
6590,213,16,29,30,-427,-77,1352,1315,1405,6,87.4976209342492,0.04366087033794603
6591,217,16,29,30,-427,-77,1352,1310,1360,6,87.3030247561522,0.0470537172957687
6592,221,16,29,30,-394,-113,1397,1330,1330,6,87.09377586126931,0.05070143237350767
6593,225,16,31,27,-394,-113,1397,1425,1315,6,86.88539065488062,0.054333419276414045
6594,229,16,31,27,-358,-149,1442,1425,1315,6,86.66235860387728,0.05821989141672459
6595,233,15,31,27,-358,-149,1442,1430,1277,6,86.44016153208042,0.062090936360265275
6596,237,15,31,27,-319,-183,1488,1540,1212,6,86.20373325406234,0.06620888593515661
6597,241,15,30,27,-319,-183,1488,1605,1192,6,85.968106594733,0.07031175188080827
6598,245,15,30,27,-275,-216,1533,1647,1135,6,85.7186342616037,0.07465440912480516
6599,0,15,30,27,-275,-216,1533,1647,1135,6,85.46991939557816,0.07898247206206176
6600,4,15,29,29,-223,-248,1578,1692,1110,6,85.20759984940305,0.08354566539739769
6601,8,15,29,29,-223,-248,1578,1767,1095,6,84.94597667810733,0.0880950007447807
6602,12,15,28,29,-161,-279,1623,1847,1085,6,84.67096529876936,0.0928751601844998
6603,16,15,28,29,-161,-279,1623,1847,1085,6,84.39656695198862,0.09764253161051614
6604,20,15,28,29,-95,-310,1666,1872,1012,6,84.10895334395053,0.10263709796787777
6605,24,14,27,28,-95,-310,1666,1907,1007,6,83.82185763587101,0.1076200914792177
6606,28,14,27,28,-27,-340,1709,2035,992,6,83.52173648593148,0.11282627104928382
6607,32,14,27,27,-27,-340,1709,2090,972,6,83.22203196140804,0.11802213426990178
6608,36,14,27,27,41,-368,1752,2130,927,6,82.90975997940272,0.12343243737918506
6609,40,14,27,27,41,-368,1752,2130,927,6,82.59780189094745,0.128833641193529
6610,44,15,28,27,108,-395,1794,2240,890,6,82.27357824432212,0.13444315971926296
6611,48,15,28,27,108,-395,1794,2277,845,6,81.94956618597193,0.1400447166425827
6612,52,14,27,26,172,-420,1836,2347,800,6,81.61374541630444,0.14584569518639015
6613,56,14,27,26,172,-420,1836,2392,777,6,81.27804013910581,0.15163967103433493
6614,60,14,27,26,234,-443,1877,2512,737,6,80.93110384276902,0.15762201210681606
6615,64,13,25,25,234,-443,1877,2512,737,6,80.58419100134361,0.16359817010226477
6616,68,13,25,25,291,-465,1919,2562,640,5,80.22611919170748,0.16976026764379487
6617,72,13,23,24,291,-465,1919,2605,697,5,79.86799133140184,0.1759166979522018
6618,76,13,23,24,343,-485,1959,2670,667,5,79.4994210340787,0.18224546113758583
6619,80,13,23,24,343,-485,1959,2775,620,5,79.13072778443986,0.18856879037172658
6620,84,12,22,26,392,-503,1998,2775,620,5,78.75219463274529,0.19505275429805033
6621,88,12,22,26,392,-503,1998,2800,580,5,78.37348042488416,0.2015312998175202
6622,92,12,21,27,438,-519,2037,2895,462,5,77.98541571505648,0.20816066547826237
6623,96,12,21,27,438,-519,2037,2992,427,5,77.59712165570593,0.21478439157594403
6624,100,11,19,25,483,-535,2073,3027,380,5,77.19978489493383,0.2215521586129769
6625,104,11,19,25,483,-535,2073,3027,380,5,76.80217420563328,0.2283139255019508
6626,108,11,19,25,525,-550,2108,3132,360,4,76.39586960407718,0.23521218019613643
6627,112,11,18,24,525,-550,2108,3182,285,4,75.98925675496628,0.24210382664423777
6628,116,11,18,24,564,-562,2143,3230,252,4,75.57473405383567,0.24911698291283113
6629,120,12,19,25,564,-562,2143,3310,192,4,75.1598804570877,0.25612268251106723
6630,124,12,19,25,598,-573,2177,3310,192,4,74.73749278819356,0.26324181356923326
6631,128,12,19,25,598,-573,2177,3340,152,4,74.31476849936826,0.27035229458563226
6632,132,13,19,23,626,-583,2211,3370,120,4,73.88478454511517,0.2775697878265296
6633,136,13,19,23,626,-583,2211,3500,55,4,73.4544793279867,0.2847770234640201
6634,140,12,17,24,648,-590,2243,3500,55,4,73.01800180040742,0.29207122824723586
6635,144,12,17,24,648,-590,2243,3597,-30,4,72.5812398755108,0.29935321925771097
6636,148,12,17,24,664,-597,2274,3597,-30,4,72.13847601085543,0.3067175214318075
6637,152,14,15,23,664,-597,2274,3707,-110,3,71.69548671486736,0.3140672428384385
6638,156,14,15,23,675,-602,2302,3717,-192,3,71.24747926295083,0.32148112533564654
6639,160,13,14,24,675,-602,2302,3802,-227,3,70.79932451063354,0.32887778045370064
6640,164,13,14,24,680,-606,2328,3802,-227,3,70.34676512676671,0.33632671284581067
6641,168,13,14,24,680,-606,2328,3895,-355,3,69.8941594577711,0.3437554209614823
6642,172,14,14,24,682,-610,2352,3960,-407,3,69.43750742873287,0.3512288021606225
6643,176,14,14,24,682,-610,2352,4030,-467,3,68.98092424981223,0.35867875094856044
6644,180,13,14,25,682,-614,2374,4065,-517,3,68.52066675322965,0.366165598584202
6645,184,13,14,25,682,-614,2374,4095,-605,3,68.06060448772283,0.37362565730735803
6646,188,13,12,24,682,-618,2395,4095,-605,3,67.59712451859052,0.3811167757091288
6647,192,13,12,24,682,-618,2395,4175,-667,2,67.13397264442948,0.38857767916111347
6648,196,13,12,24,682,-623,2417,4297,-737,2,66.66715066309003,0.3960720095494983
6649,200,12,10,23,682,-623,2417,4322,-830,2,66.20079853795902,0.4035325444136344
6650,204,12,10,23,683,-627,2437,4387,-845,2,65.73144478107005,0.411014104901744
6651,208,13,9,23,683,-627,2437,4387,-845,2,65.26270609593266,0.418458334499913
6652,212,13,9,23,683,-631,2455,4452,-982,2,64.79137114589172,0.4259155554227429
6653,216,13,9,23,683,-631,2455,4452,-1060,2,64.3208052188765,0.4333318573030834
6654,220,16,8,23,683,-634,2473,4447,-1140,2,63.84808673734498,0.44075265365618976
6655,224,16,8,23,683,-634,2473,4515,-1145,2,63.376301189374516,0.44812889163510033
6656,228,16,7,22,681,-637,2489,4515,-1145,2,62.9027912455606,0.45550153870739757
6657,232,16,7,22,681,-637,2489,4545,-1247,1,62.430390462853886,0.4628259155058954
6658,236,16,7,22,681,-639,2504,4590,-1355,2,61.95684791870631,0.4701364179315613
6659,240,15,5,22,681,-639,2504,4710,-1447,1,61.48459327459937,0.4773950552448255
6660,244,15,5,22,685,-641,2516,4650,-1522,1,61.01173551085757,0.48463046758003653
6661,248,14,3,22,685,-641,2516,4650,-1522,1,60.54033488034838,0.49181072820920557
6662,2,14,3,22,694,-641,2527,4750,-1615,1,60.06917052009055,0.49895412384416454
6663,6,14,3,22,694,-641,2527,4750,-1685,1,59.5996253433044,0.5060394040811067
6664,10,14,2,20,707,-640,2535,4790,-1742,1,59.131104732822216,0.5130753501293288
6665,14,14,2,20,707,-640,2535,4790,-1742,1,58.664354806265635,0.5200505923560127
6666,18,14,1,20,723,-638,2542,4897,-1840,1,58.19917780494874,0.5269679914116916
6667,22,14,1,20,723,-638,2542,4897,-1840,1,57.73591985787137,0.5338223330485196
6668,26,14,1,20,740,-634,2546,4902,-2017,1,57.27528498898869,0.5406032628796221
6669,30,15,0,20,740,-634,2546,4907,-2067,1,56.81671607151348,0.5473190737971326
6670,34,15,0,20,758,-629,2550,4982,-2195,0,56.36120582779575,0.5539553816911232
6671,38,15,-2,20,758,-629,2550,4982,-2195,0,55.90791374552221,0.5605246167643118
6672,42,15,-2,20,778,-623,2553,5027,-2277,1,55.458227111895894,0.567006935670861
6673,46,15,-3,20,778,-623,2553,4962,-2355,1,55.01090975938171,0.5734204502124686
6674,50,15,-3,20,797,-616,2554,4987,-2420,0,54.5678564855312,0.5797383761350429
6675,54,15,-3,20,797,-616,2554,5037,-2487,0,54.127328927766875,0.5859859165719279
6676,58,15,-5,19,817,-608,2554,5102,-2615,0,53.69161309052991,0.5921311435808807
6677,62,15,-5,19,817,-608,2554,5102,-2615,0,53.25858055290769,0.598204598972063
6678,66,15,-6,20,836,-600,2553,5122,-2695,0,52.83063077931117,0.604173197256007
6679,70,15,-6,20,836,-600,2553,5142,-2747,0,52.405528107509824,0.6100687180430382
6680,74,15,-6,20,856,-590,2550,5147,-2885,0,51.98643677533102,0.6158479982863985
6681,78,16,-6,19,856,-590,2550,5147,-2940,0,51.57035388392613,0.6215531976108851
6682,82,16,-6,19,877,-580,2547,5147,-2940,0,51.160443750898786,0.6271417066246604
6683,86,15,-8,18,877,-580,2547,5160,-3042,0,50.75370489960615,0.6326552529232163
6684,90,15,-8,18,898,-569,2543,5175,-3165,0,50.353681678893594,0.6380466698542698
6685,94,15,-8,18,898,-569,2543,5255,-3190,0,49.95699444298758,0.6433624127651414
6686,98,15,-12,18,918,-556,2538,5240,-3287,0,49.567851953658156,0.6485470899827476
6687,102,15,-12,18,918,-556,2538,5240,-3287,0,49.18221594112501,0.6536555364946441
6688,106,15,-14,18,937,-541,2531,5175,-3430,0,48.805042922589294,0.6586232333154232
6689,110,15,-14,18,937,-541,2531,5220,-3420,0,48.4315469715135,0.6635143755121927
6690,114,15,-14,18,955,-526,2522,5185,-3582,0,48.066847762857236,0.668263113993935
6691,118,14,-15,18,955,-526,2522,5195,-3642,0,47.705991678867875,0.6729351632602705
6692,122,14,-15,18,974,-511,2510,5195,-3642,0,47.35431966909677,0.6774626242224068
6693,126,16,-16,17,974,-511,2510,5195,-3642,0,47.00663836346165,0.6819136198950156
6694,130,16,-16,17,992,-494,2495,5160,-3812,0,46.66907271245234,0.686211092356175
6695,134,16,-16,17,992,-494,2495,5190,-3907,0,46.33563401534527,0.690432641886856
6696,138,16,-15,18,1008,-477,2479,5190,-3907,0,46.01248861517819,0.6945015612939449
6697,142,16,-15,18,1008,-477,2479,5142,-4067,0,45.69360360577528,0.698495179683867
6698,146,16,-14,20,1026,-459,2462,5142,-4067,0,45.38545339187387,0.7023338039554157
6699,150,16,-14,20,1026,-459,2462,5142,-4137,0,45.081679543086,0.7060980278779017
6700,154,16,-16,20,1044,-441,2443,5132,-4260,0,44.788836725623156,0.7097080111032991
6701,158,16,-16,20,1044,-441,2443,5122,-4285,0,44.500467422497344,0.713244731069509
6702,162,16,-16,20,1063,-424,2424,5122,-4285,0,44.22276869651508,0.7166335055030507
6703,166,16,-18,20,1063,-424,2424,5107,-4412,0,43.94962624748456,0.719950257436353
6704,170,16,-18,20,1083,-407,2404,5122,-4450,0,43.68722645207658,0.7231211535900244
6705,174,16,-19,20,1083,-407,2404,5062,-4505,0,43.42944599575207,0.7262214604396939
6706,178,16,-19,20,1104,-389,2381,5087,-4555,0,43.182851590217275,0.7291734771243659
6707,182,16,-19,20,1104,-389,2381,5072,-4617,0,42.94090802934002,0.7320566911639564
6708,187,19,-20,22,1126,-371,2357,5072,-4617,0,42.71014272775607,0.7347945331017428
6709,191,19,-20,22,1126,-371,2357,5032,-4750,0,42.484036840970894,0.737465534167028
6710,195,19,-20,20,1148,-352,2331,5007,-4815,0,42.269412980938135,0.7399902733887618
6711,199,19,-20,20,1148,-352,2331,4987,-4922,0,42.059431840755394,0.7424503491412567
6712,203,19,-20,20,1172,-334,2304,4967,-4980,0,41.86055346148567,0.7447711537941896
6713,207,17,-25,19,1172,-334,2304,4967,-4980,0,41.66627197711324,0.7470296507574982
6714,211,17,-25,19,1198,-315,2274,4932,-5000,0,41.483343135813364,0.7491483241308863
6715,215,18,-31,22,1198,-315,2274,4937,-5085,0,41.304925980129774,0.7512073873660261
6716,219,18,-31,22,1229,-295,2241,4922,-5240,0,41.13803843129566,0.7531267975545879
6717,223,18,-31,22,1229,-295,2241,4897,-5212,0,40.97552733724763,0.7549897329064613
6718,227,16,-27,21,1263,-275,2204,4897,-5212,0,40.82439045855533,0.7567168299655986
6719,231,16,-27,21,1263,-275,2204,4862,-5250,1,40.67744594128748,0.7583909711537168
6720,235,17,-27,20,1299,-253,2163,4825,-5325,0,40.542243743300844,0.7599269258489922
6721,239,17,-27,20,1299,-253,2163,4775,-5427,0,40.41100720682522,0.7614137818736594
6722,243,18,-28,21,1334,-232,2121,4775,-5452,0,40.29086458474977,0.762771446152038
6723,247,18,-28,21,1334,-232,2121,4775,-5452,0,40.17444598782426,0.7640838278523592
6724,2,18,-28,21,1368,-210,2076,4775,-5452,0,40.069091310299385,0.7652687675041259
6725,6,18,-28,23,1368,-210,2076,4685,-5555,0,39.967196073116085,0.7664123369336012
6726,10,18,-28,23,1398,-189,2030,4645,-5622,1,39.87568158585982,0.7674373372757506
6727,14,17,-28,22,1398,-189,2030,4645,-5622,1,39.78736136080764,0.7684247040537188
6728,18,17,-28,22,1425,-168,1983,4615,-5677,1,39.709035562921216,0.769298811589081
6729,22,17,-28,22,1425,-168,1983,4615,-5677,1,39.63363749511612,0.7701388879216053
6730,26,18,-29,23,1448,-148,1934,4600,-5745,1,39.56756287596542,0.7708739870631018
6731,30,18,-29,23,1448,-148,1934,4492,-5775,1,39.504147931791415,0.7715785324403844
6732,34,16,-27,23,1467,-129,1885,4502,-5770,1,39.44936895542231,0.7721863706426348
6733,38,16,-27,23,1467,-129,1885,4502,-5770,1,39.39699227760462,0.7727668923943403
6734,42,16,-27,23,1484,-112,1835,4472,-5830,2,39.35228390820998,0.7732619108845908
6735,46,17,-27,23,1484,-112,1835,4467,-5855,1,39.309722022704044,0.7737327256931656
